Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield (Unit/Acre), Production, Price (Dollars/Unit), Unit, Value (Dollars)
2020,378199,TOMATOES FRESH MARKET ,47,Merced ,5230,16.63,87000,636.59,Tons ,55383000
2020,378199,TOMATOES FRESH MARKET ,69,San Benito ,745,15.84,11800,1296.78,Tons ,15302000
2020,378199,TOMATOES FRESH MARKET ,77,San Joaquin ,320,36.25,11600,563.02,Tons ,6531000
2020,378199,TOMATOES FRESH MARKET ,85,Santa Clara ,951,10.83,10300,720,Tons ,7416000
2020,378199,TOMATOES FRESH MARKET ,999, State Totals,12766,15.56,198600,868.74,Tons ,172531000
2020,398299,TOMATOES GREENHOUSE ,991,Sum of Others ,  ,  ,  ,  ,,6180
2020,398299,TOMATOES GREENHOUSE ,999, State Totals,,  ,,  ,    ,6180
2020,378299,TOMATOES PROCESSING ,11,Colusa ,12700,51.18,650000,77.04,Tons ,50078000
2020,378299,TOMATOES PROCESSING ,19,Fresno ,72400,52.5,3801000,75,Tons ,285075000
2020,378299,TOMATOES PROCESSING ,21,Glenn ,1720,43.08,74100,78,Tons ,5780000
2020,378299,TOMATOES PROCESSING ,29,Kern ,6880,57.99,399000,78.44,Tons ,31298000
2020,378299,TOMATOES PROCESSING ,31,Kings ,29600,53.82,1593000,79.18,Tons ,126133000
2020,378299,TOMATOES PROCESSING ,39,Madera ,3400,52.35,178000,76.02,Tons ,13532000
2020,378299,TOMATOES PROCESSING ,47,Merced ,24600,46.59,1146000,78.25,Tons ,89673000
2020,378299,TOMATOES PROCESSING ,67,Sacramento ,2110,27.96,59000,113.85,Tons ,6717000
2020,378299,TOMATOES PROCESSING ,77,San Joaquin ,15200,44.34,674000,81.51,Tons ,54941000
2020,378299,TOMATOES PROCESSING ,85,Santa Clara ,680,56.76,38600,79.04,Tons ,3051000
2020,378299,TOMATOES PROCESSING ,95,Solano ,9650,50.88,491000,77.55,Tons ,38078000
2020,378299,TOMATOES PROCESSING ,101,Sutter ,12600,51.43,648000,77.98,Tons ,50528000
2020,378299,TOMATOES PROCESSING ,113,Yolo ,30700,53.91,1655000,77,Tons ,127435000
2020,378299,TOMATOES PROCESSING ,999, State Totals,222240,51.33,11406700,77.35,Tons ,882319000
2020,378999,TOMATOES UNSPECIFIED ,13,Contra Costa ,2810,63.7,179000,78.16,Tons ,13990000
2020,378999,TOMATOES UNSPECIFIED ,59,Orange ,11,3.55,39,1205.13,Tons ,47000
2020,378999,TOMATOES UNSPECIFIED ,65,Riverside ,314,22.99,7220,439.34,Tons ,3172000
2020,378999,TOMATOES UNSPECIFIED ,71,San Bernardino ,16,10.69,171,1789.47,Tons ,306000
2020,378999,TOMATOES UNSPECIFIED ,99,Stanislaus ,8950,  ,  ,  ,  ,37991000
2020,378999,TOMATOES UNSPECIFIED ,111,Ventura ,376,63.03,23700,2294.81,Tons ,54387000
2020,378999,TOMATOES UNSPECIFIED ,999, State Totals,12477,59.58,210130,342.18,Tons ,109893000
2020,115991,TRITICALE ,31,Kings ,3210,3.77,12100,235.7,Tons ,2852000
2020,115991,TRITICALE ,67,Sacramento ,3040,2.7,8210,166.87,Tons ,1370000
2020,115991,TRITICALE ,95,Solano ,6810,2.19,14900,163.69,Tons ,2439000
2020,115991,TRITICALE ,999, State Totals,13060,2.7,35210,189.18,Tons ,6661000
2020,619999,TURKEYS UNSPECIFIED ,47,Merced ,  ,  ,  ,  ,  ,29552000
2020,619999,TURKEYS UNSPECIFIED ,77,San Joaquin ,  ,  ,  ,  ,  ,3941000
2020,619999,TURKEYS UNSPECIFIED ,99,Stanislaus ,  ,  ,  ,  ,  ,54117000
2020,619999,TURKEYS UNSPECIFIED ,999, State Totals,,  ,,  ,    ,87610000
2020,395999,VEGETABLES ASIAN,19,Fresno ,1420,15.56,22100,1601,Tons ,35382000
2020,395999,VEGETABLES ASIAN,65,Riverside ,1810,11.99,21700,521.52,Tons ,11317000
2020,395999,VEGETABLES ASIAN,85,Santa Clara ,774,16.8,13000,733.15,Tons ,9531000
2020,395999,VEGETABLES ASIAN,111,Ventura ,460,21.72,9990,1814.31,Tons ,18125000
2020,395999,VEGETABLES ASIAN,991,Sum of Others ,3404,  ,  ,  ,,31050907
2020,395999,VEGETABLES ASIAN,999, State Totals,7868,14.96,66790,1113.27,Tons ,105405907
2020,398999,VEGETABLES UNSPECIFIED ,5,Amador ,  ,  ,  ,  ,  ,427000
2020,398999,VEGETABLES UNSPECIFIED ,7,Butte ,924,  ,  ,  ,  ,2987000
2020,398999,VEGETABLES UNSPECIFIED ,9,Calaveras ,  ,  ,  ,  ,  ,23600
2020,398999,VEGETABLES UNSPECIFIED ,11,Colusa ,  ,  ,  ,  ,  ,48000000
2020,398999,VEGETABLES UNSPECIFIED ,13,Contra Costa ,1230,  ,  ,  ,  ,9176000
2020,398999,VEGETABLES UNSPECIFIED ,19,Fresno ,10900,  ,  ,  ,,76780000
2020,398999,VEGETABLES UNSPECIFIED ,25,Imperial ,29900,  ,  ,  ,  ,344004000
2020,398999,VEGETABLES UNSPECIFIED ,27,Inyo ,8,  ,  ,  ,  ,42000
2020,398999,VEGETABLES UNSPECIFIED ,31,Kings ,15800,  ,  ,  ,  ,126042000
2020,398999,VEGETABLES UNSPECIFIED ,33,Lake ,52,  ,  ,  ,  ,341000
2020,398999,VEGETABLES UNSPECIFIED ,41,Marin ,760,  ,  ,  ,  ,8012000
2020,398999,VEGETABLES UNSPECIFIED ,45,Mendocino ,696,  ,  ,  ,  ,2730000
2020,398999,VEGETABLES UNSPECIFIED ,53,Monterey ,42000,  ,  ,  ,  ,217174000
2020,398999,VEGETABLES UNSPECIFIED ,55,Napa ,44,  ,  ,  ,  ,397000
2020,398999,VEGETABLES UNSPECIFIED ,57,Nevada ,190,  ,  ,  ,  ,4897000
2020,398999,VEGETABLES UNSPECIFIED ,61,Placer ,  ,  ,  ,  ,  ,4025000
2020,398999,VEGETABLES UNSPECIFIED ,63,Plumas ,38,  ,  ,  ,  ,354000
2020,398999,VEGETABLES UNSPECIFIED ,65,Riverside ,6250,  ,  ,  ,  ,16274000
2020,398999,VEGETABLES UNSPECIFIED ,67,Sacramento ,3290,  ,  ,  ,  ,22748000
2020,398999,VEGETABLES UNSPECIFIED ,69,San Benito ,16500,  ,  ,  ,  ,147112000
2020,398999,VEGETABLES UNSPECIFIED ,73,San Diego ,4610,  ,  ,  ,  ,212274000
2020,398999,VEGETABLES UNSPECIFIED ,77,San Joaquin ,1820,  ,  ,  ,  ,13400000
2020,398999,VEGETABLES UNSPECIFIED ,79,San Luis Obispo ,18800,  ,  ,  ,  ,157606000
2020,398999,VEGETABLES UNSPECIFIED ,81,San Mateo ,700,  ,  ,  ,  ,17144000
2020,398999,VEGETABLES UNSPECIFIED ,85,Santa Clara ,3060,  ,  ,  ,  ,20950000
2020,398999,VEGETABLES UNSPECIFIED ,87,Santa Cruz ,7320,  ,  ,  ,  ,100110000
2020,398999,VEGETABLES UNSPECIFIED ,91,Sierra ,30,,,,,650000
2020,398999,VEGETABLES UNSPECIFIED ,93,Siskiyou ,  ,,,,,26500000
2020,398999,VEGETABLES UNSPECIFIED ,95,Solano ,4400,,,,,77878000
2020,398999,VEGETABLES UNSPECIFIED ,97,Sonoma ,804,,,,,11662000
2020,398999,VEGETABLES UNSPECIFIED ,99,Stanislaus ,19300,,,,,143930000
2020,398999,VEGETABLES UNSPECIFIED ,103,Tehama ,266,,,,,663000
2020,398999,VEGETABLES UNSPECIFIED ,107,Tulare ,5760,,,,,46018000
2020,398999,VEGETABLES UNSPECIFIED ,109,Tuolumne ,24,,,,,580000
2020,398999,VEGETABLES UNSPECIFIED ,111,Ventura ,4080,,,,,64532000
2020,398999,VEGETABLES UNSPECIFIED ,113,Yolo ,10600,,,,,27804000
2020,398999,VEGETABLES UNSPECIFIED ,991,Sum of Others ,61732,,,,,895231583
2020,398999,VEGETABLES UNSPECIFIED ,999, State Totals,271888,,,,,2848478183
2020,263999,WALNUTS ENGLISH ,5,Amador ,212,1,212,1599.06,Tons ,339000
2020,263999,WALNUTS ENGLISH ,7,Butte ,53300,2.01,107000,1196.52,Tons ,128028000
2020,263999,WALNUTS ENGLISH ,11,Colusa ,23900,2.55,60900,1290.2,Tons ,78573000
2020,263999,WALNUTS ENGLISH ,13,Contra Costa ,528,2.05,1080,1286.11,Tons ,1389000
2020,263999,WALNUTS ENGLISH ,17,El Dorado ,126,0.65,82,3231.71,Tons ,265000
2020,263999,WALNUTS ENGLISH ,19,Fresno ,10800,1.84,19900,1337.99,Tons ,26626000
2020,263999,WALNUTS ENGLISH ,21,Glenn ,39700,2.59,103000,1009.83,Tons ,104013000
2020,263999,WALNUTS ENGLISH ,29,Kern ,990,1.33,1320,1216.67,Tons ,1606000
2020,263999,WALNUTS ENGLISH ,31,Kings ,18200,2.15,39200,1301.2,Tons ,51007000
2020,263999,WALNUTS ENGLISH ,33,Lake ,3500,0.33,1160,903.45,Tons ,1048000
2020,263999,WALNUTS ENGLISH ,39,Madera ,2800,1.65,4620,1685.93,Tons ,7789000
2020,263999,WALNUTS ENGLISH ,47,Merced ,6730,1.75,11800,1454.66,Tons ,17165000
2020,263999,WALNUTS ENGLISH ,61,Placer ,3480,2.01,7000,1879.14,Tons ,13154000
2020,263999,WALNUTS ENGLISH ,67,Sacramento ,1270,1.9,2410,1680.08,Tons ,4049000
2020,263999,WALNUTS ENGLISH ,69,San Benito ,1360,0.45,610,1421.31,Tons ,867000
2020,263999,WALNUTS ENGLISH ,77,San Joaquin ,75100,2.08,156000,1422.6,Tons ,221926000
2020,263999,WALNUTS ENGLISH ,79,San Luis Obispo ,1460,0.47,689,1449.93,Tons ,999000
2020,263999,WALNUTS ENGLISH ,85,Santa Clara ,288,1.2,346,1523.12,Tons ,527000
2020,263999,WALNUTS ENGLISH ,89,Shasta ,1400,1.4,1960,1340.82,Tons ,2628000
2020,263999,WALNUTS ENGLISH ,95,Solano ,10700,1.83,19600,1148.93,Tons ,22519000
2020,263999,WALNUTS ENGLISH ,99,Stanislaus ,37900,1.94,73600,1400,Tons ,103040000
2020,263999,WALNUTS ENGLISH ,101,Sutter ,37200,1.68,62500,1207.17,Tons ,75448000
2020,263999,WALNUTS ENGLISH ,103,Tehama ,27800,2.12,58800,1231.19,Tons ,72394000
2020,263999,WALNUTS ENGLISH ,107,Tulare ,42000,2.05,86100,1300,Tons ,111930000
2020,263999,WALNUTS ENGLISH ,113,Yolo ,14600,1.3,19000,1450,Tons ,27550000
2020,263999,WALNUTS ENGLISH ,115,Yuba ,16800,2,33600,1118.39,Tons ,37578000
2020,263999,WALNUTS ENGLISH ,999, State Totals,432144,2.02,872489,1275.04,Tons ,1112457000
2020,101999,WHEAT ALL ,11,Colusa ,5500,2.87,15800,185.44,Tons ,2930000
2020,101999,WHEAT ALL ,13,Contra Costa ,2270,1.87,4240,165.8,Tons ,703000
2020,101999,WHEAT ALL ,19,Fresno ,29800,2.49,74200,216.99,Tons ,16101000
2020,101999,WHEAT ALL ,21,Glenn ,5860,3.19,18700,179.79,Tons ,3362000
2020,101999,WHEAT ALL ,25,Imperial ,11400,3.17,36100,201.05,Tons ,7258000
2020,101999,WHEAT ALL ,29,Kern ,17300,3.08,53300,223.83,Tons ,11930000
2020,101999,WHEAT ALL ,31,Kings ,12900,1.67,21500,192.14,Tons ,4131000
2020,101999,WHEAT ALL ,39,Madera ,1900,3.06,5810,206.2,Tons ,1198000
2020,101999,WHEAT ALL ,47,Merced ,8690,2.85,24800,224.48,Tons ,5567000
2020,101999,WHEAT ALL ,49,Modoc ,5570,3.5,19500,173.85,Tons ,3390000
2020,101999,WHEAT ALL ,65,Riverside ,23600,1.82,43000,192.53,Tons ,8279000
2020,101999,WHEAT ALL ,67,Sacramento ,6200,3.1,19200,208.13,Tons ,3996000
2020,101999,WHEAT ALL ,77,San Joaquin ,17500,2.41,42200,182.8,Tons ,7714000
2020,101999,WHEAT ALL ,93,Siskiyou ,18000,3.32,59800,220.22,Tons ,13169000
2020,101999,WHEAT ALL ,95,Solano ,10100,2.84,28700,158.99,Tons ,4563000
2020,101999,WHEAT ALL ,101,Sutter ,5060,2.61,13200,186.36,Tons ,2460000
2020,101999,WHEAT ALL ,103,Tehama ,1840,3.18,5860,179.52,Tons ,1052000
2020,101999,WHEAT ALL ,107,Tulare ,15800,2.45,38700,208.01,Tons ,8050000
2020,101999,WHEAT ALL ,113,Yolo ,21400,2.94,63000,195,Tons ,12285000
2020,101999,WHEAT ALL ,999, State Totals,220690,2.66,587610,201.05,Tons ,118138000
2020,171019,WHEAT SEED ,11,Colusa ,183,2.5,458,259.83,Tons ,119000
2020,171019,WHEAT SEED ,93,Siskiyou ,250,3.25,813,280.44,Tons ,228000
2020,171019,WHEAT SEED ,999, State Totals,433,2.94,1271,273.01,Tons ,347000
2020,472999,WOOL ,21,Glenn ,  ,  ,30600,2.09,Lbs ,64000
2020,472999,WOOL ,27,Inyo ,  ,  ,28800,2.41,Lbs ,69500
2020,472999,WOOL ,29,Kern ,  ,  ,450000,1.42,Lbs ,639000
2020,472999,WOOL ,31,Kings ,  ,  ,118000,2.46,Lbs ,290000
2020,472999,WOOL ,41,Marin ,  ,  ,30400,1.09,Lbs ,33000
2020,472999,WOOL ,45,Mendocino ,  ,  ,26000,1.28,Lbs ,33300
2020,472999,WOOL ,47,Merced ,  ,  ,57500,2.1,Lbs ,121000
2020,472999,WOOL ,51,Mono ,  ,  ,61100,2.41,Lbs ,147000
2020,472999,WOOL ,63,Plumas ,  ,  ,2030,5.02,Lbs ,10200
2020,472999,WOOL ,77,San Joaquin ,  ,  ,67000,2.21,Lbs ,148000
2020,472999,WOOL ,91,Sierra ,  ,  ,3130,8.69,Lbs ,27200
2020,472999,WOOL ,93,Siskiyou ,  ,  ,13100,1.95,Lbs ,25500
2020,472999,WOOL ,95,Solano ,  ,  ,53600,1.96,Lbs ,105000
2020,472999,WOOL ,99,Stanislaus ,  ,  ,24700,0.45,Lbs ,11000
2020,472999,WOOL ,991,Sum of Others ,  ,  ,  ,  ,  ,15200
2020,472999,WOOL ,999, State Totals,,  ,965960,1.78,Lbs ,1738900
